buh_empresa	buh_archivo	buh_fecha	buh_bodega	buh_codigo	buh_codigo_funcional	buh_codigo_vinculado	buh_codigo_generico	buh_estatus	buh_clasificacion	buh_responsable	buh_ctv	buh_pv	buh_precio_promocion	buh_promocion_desde	buh_promocion_hasta	buh_proveedor	buh_perfil	buh_horizonte	buh_tiempo_suministro	buh_frecuencia_reposicion	buh_gdb	buh_cam	buh_etapa	buh_nuevo_buffer_sugerido	buh_comportamiento	buh_consumo	buh_buffer_calculado	buh_cobertura_buffer	buh_cobertura_inventario_proyectado	buh_cobertura_pedido_minimo	buh_dias_desabastecimiento	buh_ventas_perdidas	buh_observaciones	buh_nuevo_buffer_real	buh_posponer_alerta_buf	buh_posponer_alerta_red	buh_posponer_alerta_gdb	buh_buffer_minimo	buh_buffer_maximo	buh_pedido_minimo	buh_redondeo_pedido_minimo	buh_pedido_minimo_grupo	buh_unidad_empaque	buh_redondeo_unidad_empaque	buh_porcentaje_atencion	buh_impacto_faltante	buh_buffer_actual	buh_zona_amarilla	buh_zona_roja	buh_color_inventario_fisico	buh_color_inventario_proyectado 	buh_ultimo_buffer	buh_buffer_anterior_estacion	buh_buffer_estacional	buh_inventario_proveedor	buh_inventario_fisico	buh_estado_inventario_fisico	buh_transito	buh_negociacion	buh_produccion	buh_embarcado	buh_comprometido	buh_backorder	buh_inventario_proyectado	buh_estado_inventario_proyectado	buh_ingresos	buh_egresos	buh_pedido_calculado_auxiliar	buh_pedido_calculado	buh_pedido_promedio	buh_pedido_real	buh_calendario_estacional	buh_accion_estacional	buh_etapa_estacional	buh_tdd	buh_idd	buh_roi_pasado	buh_roi_proyectado	buh_velocity	buh_nivel_servicio	buh_ultimo_cambio	buh_nuevo_inicio_horizonte	buh_inicio_horizonte	buh_fin_horizonte	buh_ultima_transferencia_ini	buh_ultima_transferencia_fin	buh_variabilidad	buh_rojo_acumulado	buh_negro	buh_rojo	buh_amarillo	buh_verde	buh_lila	emp_nombre	bod_nombre	ach_nombre	pro_nombre	pre_nombre	pro_descripcion	pro_grupo	pro_linea	pro_sublinea	pro_modelo	pro_familia	pro_subamilia 	pro_categoria	pro_tipo	pro_marca	pro_cat_management
1	1	2016-03-04	Bodega Central Agrota	10000000501	\N	SH-22901-31000	0	0	0	0	31.70	71.01	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	1.00	0.00	0.07	0.00	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	MANGUERA DE SUCCION GP450	REPUESTOS ULTILITARIOS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000503	\N	EC-X475000050	0	0	0	0	0.56	2.35	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-84	80.00	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	60.00	40.00	20.00	R	R	50.00	\N	\N	1000000000.00	12.00	0.80	0.00	0.00	0.00	0.00	0.00	0.00	12.00	0.80	0.00	0.00	\N	50.00	16.00	2.00	\N	\N	\N	14.32	0.00	0.00	13.95	0.00	1.00	2015-09-25	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	32.00	0.00	0.07	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	BOQUILLA SPEED FEED (28820-07340)	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000505	\N	EC-3013172	0	0	0	0	16.42	37.12	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-14	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	3.00	2.00	1.00	A	A	2.00	\N	\N	1000000000.00	2.00	0.33	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.33	0.00	0.00	\N	1.00	1.00	\N	\N	\N	\N	0.00	0.00	0.00	5.50	0.00	1.00	2015-12-04	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.07	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	ALMOHADILLA ES726	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000506	\N	EC-3014111	0	0	0	0	6.84	12.58	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-14	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	2.00	\N	\N	Default	\N	\N	=	1.00	\N	2.00	2.00	1.00	L	L	3.00	\N	\N	1000000000.00	3.00	-0.50	0.00	0.00	0.00	0.00	0.00	0.00	3.00	-0.50	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	6.84	0.00	3.66	0.00	1.00	2015-12-04	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	FILTRO DE TANQUE ES726	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	6	2016-03-04	Bodega Central Agrota	10000000508	\N	EC-33SL0-72X	0	0	0	0	7.08	17.51	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.16	AGROTA	Bodega Central Agrota	Accesorios.xlsm	Echo	USA	CADENA 18.325.050 (33SL0-72X)	ACCESORIOS	AGROFORESTAL	\N	\N	\N	\N	ACCESORIOS LUBRICANTES	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000516	\N	EC-A411000650	0	0	0	0	14.19	46.79	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-38	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	2.00	=	1.00	\N	8.00	5.00	3.00	V	V	10.00	\N	\N	1000000000.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	0.00	0.00	0.00	\N	0.00	2.00	\N	\N	\N	\N	0.00	0.00	0.00	10.02	0.00	1.00	2015-11-10	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.07	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	BOBINA ES726 (38500-71020)	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000517	\N	EC-A226000620	0	0	0	0	0.55	2.00	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	50.00	33.00	17.00	V	L	50.00	\N	\N	1000000000.00	44.00	0.12	5.00	0.00	0.00	0.00	0.00	5.00	54.00	-0.08	0.00	0.00	\N	0.00	14.00	\N	\N	\N	\N	0.00	0.00	0.00	11.50	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.07	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	FILTRO AIRE ES726 (38500-82120)	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000520	\N	EC-4037771	0	0	0	0	17.98	42.08	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	5.00	\N	\N	Default	\N	5.00	=	1.00	\N	18.00	12.00	6.00	L	L	18.00	\N	\N	1000000000.00	19.00	-0.06	0.00	0.00	0.00	0.00	0.00	0.00	19.00	-0.06	0.00	0.00	\N	0.00	5.00	\N	\N	\N	\N	0.00	17.98	0.00	5.85	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	TAMBOR EMBRAGUE ES726	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000521	\N	EC-400806410	0	0	0	0	32.93	47.73	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-72	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	4.00	\N	\N	1000000000.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	EMBOLO ES726 (4042881)	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000523	\N	EC-4048451	0	0	0	0	8.78	19.20	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	5.00	\N	\N	Default	\N	2.00	=	1.00	\N	9.00	6.00	3.00	L	L	9.00	\N	\N	1000000000.00	11.00	-0.22	0.00	0.00	0.00	0.00	0.00	0.00	11.00	-0.22	0.00	0.00	\N	0.00	2.00	\N	\N	\N	\N	0.00	17.56	0.00	5.18	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	ASIENTO DE VALVULA ES726	REPUESTOS DESMALEZADORAS	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000524	\N	EC-22412713710	0	0	0	0	0.62	1.27	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-72	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	43.00	29.00	14.00	L	L	62.00	\N	\N	1000000000.00	57.00	-0.33	0.00	0.00	0.00	0.00	0.00	0.00	57.00	-0.33	0.00	0.00	\N	0.00	12.00	\N	\N	\N	\N	0.00	8.68	0.00	4.57	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	EMPAQUE DIFUSOR ES726 (4050771)	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000525	\N	EC-4070981	0	0	0	0	10.07	24.56	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-84	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	40.00	27.00	13.00	L	L	30.00	\N	\N	1000000000.00	80.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	80.00	-1.00	0.00	0.00	\N	0.00	11.00	20.00	\N	\N	\N	0.00	402.80	0.00	6.28	0.00	1.00	2015-09-25	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	ASIENTO DE VALVULA ES726	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000526	\N	EC-400851010	0	0	0	0	1.64	4.68	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-38	\N	\N	0.00	0.00	0.00	0.00	0.00	5	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	2.00	=	1.00	\N	10.00	7.00	3.00	V	V	8.00	\N	\N	1000000000.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	\N	0.00	3.00	2.00	\N	\N	\N	0.00	0.00	0.00	8.09	0.00	1.00	2015-11-10	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.07	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	SOPORTE DE LANZA ES726 (4073281)	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	6	2016-03-04	Bodega Central Agrota	10000000527	\N	EC-73LGX72X	0	0	0	0	14.75	36.00	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-113	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	15.00	10.00	5.00	V	L	10.00	\N	\N	1000000000.00	14.00	0.07	1.00	0.00	0.00	0.00	0.00	1.00	16.00	-0.07	0.00	0.00	\N	0.00	4.00	\N	\N	\N	\N	0.00	0.00	0.00	6.29	0.00	1.00	2015-08-27	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.16	0.00	AGROTA	Bodega Central Agrota	Accesorios.xlsm	Echo	USA	CADENA 50CM 20" CS600 ( 43101230831)	ACCESORIOS	AGROFORESTAL	\N	\N	\N	\N	ACCESORIOS LUBRICANTES	\N	ECHO	\N
1	1	2016-03-04	Bodega Central Agrota	10000000529	\N	EC-4502640	0	0	0	0	8.53	19.63	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	CA LANZA MANGO ES726	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000530	\N	EC-450095060	0	0	0	0	9.31	24.83	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	10.00	\N	\N	Default	\N	5.00	=	1.00	\N	25.00	17.00	8.00	L	L	25.00	\N	\N	1000000000.00	32.00	-0.28	0.00	0.00	0.00	0.00	0.00	0.00	32.00	-0.28	0.00	0.00	\N	0.00	7.00	\N	\N	\N	\N	0.00	65.17	0.00	7.27	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	VALVULA DE PASO ES726 (4515030)	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	6	2016-03-04	Bodega Central Agrota	10000000531	\N	EC-4525920	0	0	0	0	12.92	28.93	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.16	AGROTA	Bodega Central Agrota	Accesorios.xlsm	Echo	USA	ESLABON GIRATORIO DE DESCONEXION ES726 SHP800 (7028)	PULVERIZADORES	AGROFORESTAL	\N	\N	\N	\N	FUMIGACION	\N	SHINDAIWA	\N
1	6	2016-03-04	Bodega Central Agrota	10000000532	\N	EC-4527270	0	0	0	0	11.09	24.02	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	1.00	0.00	0.16	0.00	0.00	0.00	0.00	AGROTA	Bodega Central Agrota	Accesorios.xlsm	Echo	USA	MANGO FILTRO 320 PARA ES726,SHP800	PULVERIZADORES	AGROFORESTAL	\N	\N	\N	\N	FUMIGACION	\N	SHINDAIWA	\N
1	6	2016-03-04	Bodega Central Agrota	10000000533	\N	EC-4529110	0	0	0	0	31.78	69.16	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	2.00	\N	\N	Default	\N	\N	=	1.00	\N	0.00	0.00	0.00	G	G	0.00	\N	\N	1000000000.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	\N	0.00	0.00	\N	\N	\N	\N	0.00	0.00	0.00	0.00	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.16	AGROTA	Bodega Central Agrota	Accesorios.xlsm	Echo	USA	LANZA 5 BOQUILLAS	PULVERIZADORES	AGROFORESTAL	\N	\N	\N	\N	FUMIGACION	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000534	\N	EC-4550460	0	0	0	0	7.83	18.58	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	2.00	=	1.00	\N	10.00	7.00	3.00	L	L	10.00	\N	\N	1000000000.00	21.00	-1.10	0.00	0.00	0.00	0.00	0.00	0.00	21.00	-1.10	0.00	0.00	\N	0.00	3.00	\N	\N	\N	\N	0.00	86.13	0.00	5.99	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	BOQUILLA ES726	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000535	\N	EC-4552760	0	0	0	0	13.79	31.37	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-84	\N	\N	0.00	0.00	0.00	0.00	0.00	19	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	7.00	5.00	2.00	V	V	5.00	\N	\N	1000000000.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	0.00	0.00	0.00	\N	0.00	2.00	\N	\N	\N	\N	0.00	0.00	0.00	5.56	0.00	1.00	2015-09-25	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.07	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	VALVULA DE GATILLO ES726	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000536	\N	EC-4555310	0	0	0	0	5.59	11.85	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-84	\N	\N	0.00	0.00	0.00	0.00	0.00	19	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	28.00	19.00	9.00	L	L	21.00	\N	\N	1000000000.00	40.00	-0.43	0.00	0.00	0.00	0.00	0.00	0.00	40.00	-0.43	0.00	0.00	\N	0.00	8.00	\N	\N	\N	\N	0.00	67.08	0.00	4.89	0.00	1.00	2015-09-25	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	PLACA GOTA FINA ES726 (4555310)	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000537	\N	EC-4557850	0	0	0	0	9.19	24.83	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	5.00	=	1.00	\N	25.00	17.00	8.00	L	L	25.00	\N	\N	1000000000.00	26.00	-0.04	0.00	0.00	0.00	0.00	0.00	0.00	26.00	-0.04	0.00	0.00	\N	0.00	7.00	\N	\N	\N	\N	0.00	9.19	0.00	7.43	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	LANZA ES726	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000539	\N	EC-452009480	0	0	0	0	49.73	91.06	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	\N	LIBRE-261	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	2.00	2.00	1.00	L	L	2.00	\N	\N	1000000000.00	4.00	-1.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	-1.00	0.00	0.00	\N	0.00	1.00	\N	\N	\N	\N	0.00	99.46	0.00	3.63	0.00	1.00	2015-04-01	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.00	0.00	0.07	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	CUERPO VALVULA ES726 (4568020)	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
1	1	2016-03-04	Bodega Central Agrota	10000000541	\N	EC-4573060	0	0	0	0	44.57	66.76	0.00	1899-12-30	1899-12-30	1	1	11.00	8.00	3.00	1	+-	LIBRE-72	\N	\N	0.00	0.00	0.00	0.00	0.00	0	0.00	\N	\N	\N	\N	\N	\N	\N	\N	Default	\N	\N	=	1.00	\N	6.00	4.00	2.00	A	A	4.00	\N	\N	1000000000.00	3.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	3.00	0.50	0.00	0.00	\N	3.00	2.00	1.00	\N	\N	\N	0.00	0.00	0.00	2.17	0.00	1.00	2015-10-07	2015-12-18	2015-12-18	2016-03-04	\N	\N	0.00	0.00	0.00	0.00	0.07	0.00	0.00	AGROTA	Bodega Central Agrota	Repuestos Shindaiwa.xlsm	Echo	USA	JUEGO DE EMPAQUES ES726	REPUESTOS FUMIGACION	AGROFORESTAL	\N	\N	\N	\N	REPUESTOS ECHO Y SHINDAIWA	\N	SHINDAIWA	\N
